period,time,team,type,player,assist,date
null,null,newlowell,goal,null,null,23-Oct-2011 09:00:00
null,null,stayner,goal,null,null,23-Oct-2011 09:00:00
null,null,newlowell,goal,null,null,30-Oct-2011 07:00:00
null,null,newlowell,goal,null,null,30-Oct-2011 07:00:00
null,null,newlowell,goal,null,null,30-Oct-2011 07:00:00
null,null,newlowell,goal,null,null,30-Oct-2011 07:00:00
null,null,newlowell,goal,null,null,30-Oct-2011 07:00:00
null,null,newlowell,goal,null,null,30-Oct-2011 07:00:00
null,null,cashtown,goal,null,null,30-Oct-2011 07:00:00
null,null,garner,goal,null,null,30-Oct-2011 08:00:00
null,null,garner,goal,null,null,30-Oct-2011 08:00:00
null,null,garner,goal,null,null,30-Oct-2011 08:00:00
null,null,stayner,goal,null,null,30-Oct-2011 08:00:00
null,null,stayner,goal,null,null,30-Oct-2011 08:00:00
null,null,stayner,goal,null,null,30-Oct-2011 08:00:00
null,null,stayner,goal,null,null,30-Oct-2011 08:00:00
null,null,belarus,goal,null,null,30-Oct-2011 09:00:00
null,null,belarus,goal,null,null,30-Oct-2011 09:00:00
null,null,belarus,goal,null,null,30-Oct-2011 09:00:00
null,null,belarus,goal,null,null,30-Oct-2011 09:00:00
null,null,belarus,goal,null,null,30-Oct-2011 09:00:00
null,null,coatescreek,goal,null,null,30-Oct-2011 09:00:00
null,null,coatescreek,goal,null,null,30-Oct-2011 09:00:00
null,null,coatescreek,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,stayner,goal,null,null,13-Nov-2011 07:00:00
null,null,belarus,goal,null,null,13-Nov-2011 08:00:00
null,null,belarus,goal,null,null,13-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,13-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,13-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,13-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,13-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,13-Nov-2011 08:00:00
null,null,newlowell,goal,null,null,13-Nov-2011 09:00:00
null,null,newlowell,goal,null,null,13-Nov-2011 09:00:00
null,null,newlowell,goal,null,null,13-Nov-2011 09:00:00
null,null,garner,goal,null,null,13-Nov-2011 09:00:00
null,null,garner,goal,null,null,13-Nov-2011 09:00:00
null,null,garner,goal,null,null,13-Nov-2011 09:00:00
null,null,garner,goal,null,null,20-Nov-2011 07:00:00
null,null,garner,goal,null,null,20-Nov-2011 07:00:00
null,null,garner,goal,null,null,20-Nov-2011 07:00:00
null,null,garner,goal,null,null,20-Nov-2011 07:00:00
null,null,coatescreek,goal,null,null,20-Nov-2011 07:00:00
null,null,coatescreek,goal,null,null,20-Nov-2011 07:00:00
null,null,coatescreek,goal,null,null,20-Nov-2011 07:00:00
null,null,coatescreek,goal,null,null,20-Nov-2011 07:00:00
null,null,stayner,goal,null,null,20-Nov-2011 08:00:00
null,null,stayner,goal,null,null,20-Nov-2011 08:00:00
null,null,stayner,goal,null,null,20-Nov-2011 08:00:00
null,null,stayner,goal,null,null,20-Nov-2011 08:00:00
null,null,stayner,goal,null,null,20-Nov-2011 08:00:00
null,null,stayner,goal,null,null,20-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,20-Nov-2011 08:00:00
null,null,cashtown,goal,null,null,20-Nov-2011 08:00:00
null,null,belarus,goal,null,null,20-Nov-2011 09:00:00
null,null,belarus,goal,null,null,20-Nov-2011 09:00:00
null,null,belarus,goal,null,null,20-Nov-2011 09:00:00
null,null,belarus,goal,null,null,20-Nov-2011 09:00:00
null,null,newlowell,goal,null,null,20-Nov-2011 09:00:00
null,null,newlowell,goal,null,null,20-Nov-2011 09:00:00
null,null,belarus,goal,null,null,27-Nov-2011 07:00:00
null,null,belarus,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,garner,goal,null,null,27-Nov-2011 07:00:00
null,null,newlowell,goal,null,null,27-Nov-2011 08:00:00
null,null,stayner,goal,null,null,27-Nov-2011 08:00:00
null,null,stayner,goal,null,null,27-Nov-2011 08:00:00
null,null,stayner,goal,null,null,27-Nov-2011 08:00:00
null,null,stayner,goal,null,null,27-Nov-2011 08:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,coatescreek,goal,null,null,27-Nov-2011 09:00:00
null,null,cashtown,goal,null,null,27-Nov-2011 09:00:00
null,null,cashtown,goal,null,null,27-Nov-2011 09:00:00
null,null,belarus,goal,null,null,06-Nov-2011 07:00:00
null,null,belarus,goal,null,null,06-Nov-2011 07:00:00
null,null,belarus,goal,null,null,06-Nov-2011 07:00:00
null,null,belarus,goal,null,null,06-Nov-2011 07:00:00
null,null,belarus,goal,null,null,06-Nov-2011 07:00:00
null,null,stayner,goal,null,null,06-Nov-2011 07:00:00
null,null,stayner,goal,null,null,06-Nov-2011 07:00:00
null,null,newlowell,goal,null,null,06-Nov-2011 08:00:00
null,null,newlowell,goal,null,null,06-Nov-2011 08:00:00
null,null,newlowell,goal,null,null,06-Nov-2011 08:00:00
null,null,newlowell,goal,null,null,06-Nov-2011 08:00:00
null,null,newlowell,goal,null,null,06-Nov-2011 08:00:00
null,null,coatescreek,goal,null,null,06-Nov-2011 08:00:00
null,null,coatescreek,goal,null,null,06-Nov-2011 08:00:00
null,null,coatescreek,goal,null,null,06-Nov-2011 08:00:00
null,null,coatescreek,goal,null,null,06-Nov-2011 08:00:00
null,null,coatescreek,goal,null,null,06-Nov-2011 08:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,garner,goal,null,null,06-Nov-2011 09:00:00
null,null,cashtown,goal,null,null,06-Nov-2011 09:00:00
null,null,cashtown,goal,null,null,06-Nov-2011 09:00:00
null,null,cashtown,goal,null,null,06-Nov-2011 09:00:00
null,null,cashtown,goal,null,null,06-Nov-2011 09:00:00
null,null,newlowell,goal,null,null,11-Dec-2011 07:00:00
null,null,newlowell,goal,null,null,11-Dec-2011 07:00:00
null,null,coatescreek,goal,null,null,11-Dec-2011 07:00:00
null,null,coatescreek,goal,null,null,11-Dec-2011 07:00:00
null,null,coatescreek,goal,null,null,11-Dec-2011 07:00:00
null,null,garner,goal,null,null,11-Dec-2011 08:00:00
null,null,garner,goal,null,null,11-Dec-2011 08:00:00
null,null,garner,goal,null,null,11-Dec-2011 08:00:00
null,null,cashtown,goal,null,null,11-Dec-2011 08:00:00
null,null,cashtown,goal,null,null,11-Dec-2011 08:00:00
null,null,cashtown,goal,null,null,11-Dec-2011 08:00:00
null,null,cashtown,goal,null,null,11-Dec-2011 08:00:00
null,null,belarus,goal,null,null,11-Dec-2011 09:00:00
null,null,stayner,goal,null,null,11-Dec-2011 09:00:00
null,null,stayner,goal,null,null,11-Dec-2011 09:00:00
null,null,stayner,goal,null,null,11-Dec-2011 09:00:00
null,null,stayner,goal,null,null,11-Dec-2011 09:00:00
null,null,belarus,goal,null,null,18-Dec-2011 07:00:00
null,null,belarus,goal,null,null,18-Dec-2011 07:00:00
null,null,belarus,goal,null,null,18-Dec-2011 07:00:00
null,null,belarus,goal,null,null,18-Dec-2011 07:00:00
null,null,belarus,goal,null,null,18-Dec-2011 07:00:00
null,null,cashtown,goal,null,null,18-Dec-2011 07:00:00
null,null,cashtown,goal,null,null,18-Dec-2011 07:00:00
null,null,cashtown,goal,null,null,18-Dec-2011 07:00:00
null,null,cashtown,goal,null,null,18-Dec-2011 07:00:00
null,null,cashtown,goal,null,null,18-Dec-2011 07:00:00
null,null,newlowell,goal,null,null,18-Dec-2011 08:00:00
null,null,newlowell,goal,null,null,18-Dec-2011 08:00:00
null,null,newlowell,goal,null,null,18-Dec-2011 08:00:00
null,null,newlowell,goal,null,null,18-Dec-2011 08:00:00
null,null,garner,goal,null,null,18-Dec-2011 08:00:00
null,null,garner,goal,null,null,18-Dec-2011 08:00:00
null,null,garner,goal,null,null,18-Dec-2011 08:00:00
null,null,garner,goal,null,null,18-Dec-2011 08:00:00
null,null,garner,goal,null,null,18-Dec-2011 08:00:00
null,null,garner,goal,null,null,18-Dec-2011 08:00:00
null,null,coatescreek,goal,null,null,18-Dec-2011 09:00:00
null,null,coatescreek,goal,null,null,18-Dec-2011 09:00:00
null,null,stayner,goal,null,null,18-Dec-2011 09:00:00
null,null,stayner,goal,null,null,18-Dec-2011 09:00:00
null,null,stayner,goal,null,null,18-Dec-2011 09:00:00
null,null,stayner,goal,null,null,18-Dec-2011 09:00:00
null,null,stayner,goal,null,null,18-Dec-2011 09:00:00
null,null,garner,goal,null,null,04-Dec-2011 07:00:00
null,null,garner,goal,null,null,04-Dec-2011 07:00:00
null,null,garner,goal,null,null,04-Dec-2011 07:00:00
null,null,garner,goal,null,null,04-Dec-2011 07:00:00
null,null,garner,goal,null,null,04-Dec-2011 07:00:00
null,null,garner,goal,null,null,04-Dec-2011 07:00:00
null,null,stayner,goal,null,null,04-Dec-2011 07:00:00
null,null,belarus,goal,null,null,04-Dec-2011 08:00:00
null,null,belarus,goal,null,null,04-Dec-2011 08:00:00
null,null,belarus,goal,null,null,04-Dec-2011 08:00:00
null,null,belarus,goal,null,null,04-Dec-2011 08:00:00
null,null,belarus,goal,null,null,04-Dec-2011 08:00:00
null,null,coatescreek,goal,null,null,04-Dec-2011 08:00:00
null,null,coatescreek,goal,null,null,04-Dec-2011 08:00:00
null,null,coatescreek,goal,null,null,04-Dec-2011 08:00:00
null,null,coatescreek,goal,null,null,04-Dec-2011 08:00:00
null,null,coatescreek,goal,null,null,04-Dec-2011 08:00:00
null,null,newlowell,goal,null,null,04-Dec-2011 09:00:00
null,null,newlowell,goal,null,null,04-Dec-2011 09:00:00
null,null,newlowell,goal,null,null,04-Dec-2011 09:00:00
null,null,newlowell,goal,null,null,04-Dec-2011 09:00:00
null,null,cashtown,goal,null,null,04-Dec-2011 09:00:00
null,null,cashtown,goal,null,null,04-Dec-2011 09:00:00
null,null,cashtown,goal,null,null,04-Dec-2011 09:00:00
null,null,cashtown,goal,null,null,04-Dec-2011 09:00:00
null,null,newlowell,goal,null,null,15-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,15-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,15-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,15-Jan-2012 07:00:00
null,null,stayner,goal,null,null,15-Jan-2012 07:00:00
null,null,stayner,goal,null,null,15-Jan-2012 07:00:00
null,null,stayner,goal,null,null,15-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,15-Jan-2012 08:00:00
null,null,coatescreek,goal,null,null,15-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,15-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,15-Jan-2012 08:00:00
null,null,belarus,goal,null,null,15-Jan-2012 09:00:00
null,null,belarus,goal,null,null,15-Jan-2012 09:00:00
null,null,belarus,goal,null,null,15-Jan-2012 09:00:00
null,null,belarus,goal,null,null,15-Jan-2012 09:00:00
null,null,belarus,goal,null,null,15-Jan-2012 09:00:00
null,null,belarus,goal,null,null,15-Jan-2012 09:00:00
null,null,garner,goal,null,null,15-Jan-2012 09:00:00
null,null,garner,goal,null,null,15-Jan-2012 09:00:00
null,null,garner,goal,null,null,15-Jan-2012 09:00:00
null,null,garner,goal,null,null,15-Jan-2012 09:00:00
null,null,belarus,goal,null,null,22-Jan-2012 07:00:00
null,null,belarus,goal,null,null,22-Jan-2012 07:00:00
null,null,belarus,goal,null,null,22-Jan-2012 07:00:00
null,null,coatescreek,null,null,null,22-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,22-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,22-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,22-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,22-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,22-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,22-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,22-Jan-2012 08:00:00
null,null,garner,goal,null,null,22-Jan-2012 09:00:00
null,null,stayner,goal,null,null,22-Jan-2012 09:00:00
null,null,stayner,goal,null,null,22-Jan-2012 09:00:00
null,null,stayner,goal,null,null,22-Jan-2012 09:00:00
null,null,garner,goal,null,null,29-Jan-2012 07:00:00
null,null,garner,goal,null,null,29-Jan-2012 07:00:00
null,null,garner,goal,null,null,29-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,29-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,29-Jan-2012 07:00:00
null,null,belarus,goal,null,null,29-Jan-2012 08:00:00
null,null,belarus,goal,null,null,29-Jan-2012 08:00:00
null,null,belarus,goal,null,null,29-Jan-2012 08:00:00
null,null,belarus,goal,null,null,29-Jan-2012 08:00:00
null,null,belarus,goal,null,null,29-Jan-2012 08:00:00
null,null,stayner,goal,null,null,29-Jan-2012 08:00:00
null,null,stayner,goal,null,null,29-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,29-Jan-2012 09:00:00
null,null,newlowell,goal,null,null,29-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,29-Jan-2012 09:00:00
null,null,stayner,goal,null,null,08-Jan-2012 07:00:00
null,null,stayner,goal,null,null,08-Jan-2012 07:00:00
null,null,stayner,goal,null,null,08-Jan-2012 07:00:00
null,null,stayner,goal,null,null,08-Jan-2012 07:00:00
null,null,stayner,goal,null,null,08-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,08-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,08-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,08-Jan-2012 07:00:00
null,null,belarus,goal,null,null,08-Jan-2012 08:00:00
null,null,belarus,goal,null,null,08-Jan-2012 08:00:00
null,null,belarus,goal,null,null,08-Jan-2012 08:00:00
null,null,belarus,goal,null,null,08-Jan-2012 08:00:00
null,null,belarus,goal,null,null,08-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,08-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,08-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,08-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,08-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,08-Jan-2012 08:00:00
null,null,garner,goal,null,null,08-Jan-2012 09:00:00
null,null,garner,goal,null,null,08-Jan-2012 09:00:00
null,null,garner,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,08-Jan-2012 09:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,12-Feb-2012 07:00:00
null,null,garner,goal,null,null,12-Feb-2012 07:00:00
null,null,garner,goal,null,null,12-Feb-2012 07:00:00
null,null,garner,goal,null,null,12-Feb-2012 07:00:00
null,null,garner,goal,null,null,12-Feb-2012 07:00:00
null,null,garner,goal,null,null,12-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,12-Feb-2012 08:00:00
null,null,stayner,goal,null,null,12-Feb-2012 08:00:00
null,null,stayner,goal,null,null,12-Feb-2012 08:00:00
null,null,stayner,goal,null,null,12-Feb-2012 08:00:00
null,null,stayner,goal,null,null,12-Feb-2012 08:00:00
null,null,stayner,goal,null,null,12-Feb-2012 08:00:00
null,null,stayner,goal,null,null,12-Feb-2012 08:00:00
null,null,belarus,goal,null,null,12-Feb-2012 09:00:00
null,null,belarus,goal,null,null,12-Feb-2012 09:00:00
null,null,belarus,goal,null,null,12-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,12-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,12-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,12-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,12-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,12-Feb-2012 09:00:00
null,null,garner,goal,null,null,19-Feb-2012 07:00:00
null,null,garner,goal,null,null,19-Feb-2012 07:00:00
null,null,garner,goal,null,null,19-Feb-2012 07:00:00
null,null,garner,goal,null,null,19-Feb-2012 07:00:00
null,null,belarus,goal,null,null,19-Feb-2012 07:00:00
null,null,belarus,goal,null,null,19-Feb-2012 07:00:00
null,null,belarus,goal,null,null,19-Feb-2012 07:00:00
null,null,belarus,goal,null,null,19-Feb-2012 07:00:00
null,null,belarus,goal,null,null,19-Feb-2012 07:00:00
null,null,belarus,goal,null,null,19-Feb-2012 07:00:00
null,null,stayner,goal,null,null,19-Feb-2012 08:00:00
null,null,stayner,goal,null,null,19-Feb-2012 08:00:00
null,null,coatescreek,goal,null,null,19-Feb-2012 08:00:00
null,null,coatescreek,goal,null,null,19-Feb-2012 08:00:00
null,null,coatescreek,goal,null,null,19-Feb-2012 08:00:00
null,null,coatescreek,goal,null,null,19-Feb-2012 08:00:00
null,null,newlowell,goal,null,null,19-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,19-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,19-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,19-Feb-2012 09:00:00
null,null,newlowell,goal,null,null,19-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,19-Feb-2012 09:00:00
null,null,cashtown,goal,null,null,19-Feb-2012 09:00:00
null,null,garner,goal,null,null,26-Feb-2012 07:00:00
null,null,garner,goal,null,null,26-Feb-2012 07:00:00
null,null,garner,goal,null,null,26-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,26-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,26-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,26-Feb-2012 07:00:00
null,null,newlowell,goal,null,null,26-Feb-2012 07:00:00
null,null,stayner,goal,null,null,26-Feb-2012 08:00:00
null,null,stayner,goal,null,null,26-Feb-2012 08:00:00
null,null,stayner,goal,null,null,26-Feb-2012 08:00:00
null,null,stayner,goal,null,null,26-Feb-2012 08:00:00
null,null,stayner,goal,null,null,26-Feb-2012 08:00:00
null,null,stayner,goal,null,null,26-Feb-2012 08:00:00
null,null,cashtown,goal,null,null,26-Feb-2012 08:00:00
null,null,cashtown,goal,null,null,26-Feb-2012 08:00:00
null,null,cashtown,goal,null,null,26-Feb-2012 08:00:00
null,null,cashtown,goal,null,null,26-Feb-2012 08:00:00
null,null,cashtown,goal,null,null,26-Feb-2012 08:00:00
null,null,belarus,goal,null,null,26-Feb-2012 09:00:00
null,null,belarus,goal,null,null,26-Feb-2012 09:00:00
null,null,belarus,goal,null,null,26-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,26-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,26-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,26-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,26-Feb-2012 09:00:00
null,null,coatescreek,goal,null,null,26-Feb-2012 09:00:00
null,null,garner,goal,null,null,11-Mar-2012 07:00:00
null,null,garner,goal,null,null,11-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,11-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,11-Mar-2012 07:00:00
null,null,cashtown,goal,null,null,11-Mar-2012 07:00:00
null,null,stayner,goal,null,null,11-Mar-2012 08:00:00
null,null,stayner,goal,null,null,11-Mar-2012 08:00:00
null,null,stayner,goal,null,null,11-Mar-2012 08:00:00
null,null,belarus,goal,null,null,11-Mar-2012 08:00:00
null,null,belarus,goal,null,null,11-Mar-2012 08:00:00
null,null,belarus,goal,null,null,11-Mar-2012 08:00:00
null,null,belarus,goal,null,null,11-Mar-2012 08:00:00
null,null,belarus,goal,null,null,11-Mar-2012 08:00:00
null,null,belarus,goal,null,null,11-Mar-2012 08:00:00
